Median Rate,Longitude,Latitude,"""1990""","""1991""","""1992""","""1993""","""1994""","""1995""","""1996""","""1997""","""1998""","""1999""","""2000""","""2001""","""2002""","""2003""","""2004""","""2005""","""2006""","""2007""","""2008""","""2009""","""2010""","""2011""","""2012""","""2013""","""2014""","""2015""","""2016""","""2017""","""2018""","""2019""","""2020""","""2021""","""2022""","""2023""","""2024""","""2025""","""2026""","""2027""","""2028""","""2029""","""2030""","""2031""","""2032""","""2033""","""2034""","""2035""","""2036""","""2037""","""2038""","""2039""","""2040""","""2041""","""2042""","""2043""","""2044""","""2045""","""2046""","""2047""","""2048""","""2049""","""2050""","""2051""","""2052""","""2053""","""2054""","""2055""","""2056""","""2057""","""2058""","""2059""","""2060""","""2061""","""2062""","""2063""","""2064""","""2065""","""2066""","""2067""","""2068""","""2069""","""2070""","""2071""","""2072""","""2073""","""2074""","""2075""","""2076""","""2077""","""2078""","""2079""","""2080""","""2081""","""2082""","""2083""","""2084""","""2085""","""2086""","""2087""","""2088""","""2089""","""2090""","""2091""","""2092""","""2093""","""2094""","""2095""","""2096""","""2097""","""2098""","""2099""","""2100""","""2101""","""2102""","""2103""","""2104""","""2105""","""2106""","""2107""","""2108""","""2109""","""2110""","""2111""","""2112""","""2113""","""2114"""
0.000587358,40.489673,9.145,0.062817817,0.060006132,0.057575257,0.05676655,0.053942147,0.037748091,0.063407832,0.070574784,0.080627733,0.079102494,0.088308985,0.063403821,0.064062617,0.068715182,0.070799012,0.066342512,0.06922699,0.073530817,0.07709377,0.078493947,0.079081305,0.079668663,0.080256021,0.080843379,0.081430737,0.082018095,0.082605453,0.083192811,0.083780169,0.084367527,0.084954885,0.085542243,0.086129601,0.086716959,0.087304317,0.087891675,0.088479033,0.089066391,0.089653749,0.090241107,0.090828465,0.091415823,0.092003181,0.092590539,0.093177897,0.093765255,0.094352613,0.094939971,0.095527329,0.096114687,0.096702045,0.097289403,0.097876761,0.098464119,0.099051477,0.099638835,0.100226193,0.100813551,0.101400909,0.101988267,0.102575625,0.103162983,0.103750341,0.104337699,0.104925057,0.105512415,0.106099773,0.106687131,0.107274489,0.107861847,0.108449205,0.109036563,0.109623921,0.110211279,0.110798637,0.111385995,0.111973353,0.112560711,0.113148069,0.113735427,0.114322785,0.114910143,0.115497501,0.116084859,0.116672217,0.117259575,0.117846933,0.118434291,0.119021649,0.119609007,0.120196365,0.120783723,0.121371081,0.121958439,0.122545797,0.123133155,0.123720513,0.124307871,0.124895229,0.125482587,0.126069945,0.126657303,0.127244661,0.127832019,0.128419377,0.129006735,0.129594093,0.130181451,0.130768809,0.131356167,0.131943525,0.132530883,0.133118241,0.133705599,0.134292957,0.134880315,0.135467673,0.136055031,0.136642389,0.137229747,0.137817105,0.138404463,0.138991821,0.139579179,0.140166537
-0.046187312,40.489673,9.145,8.368374185,8.627850968,8.35756194,8.150023749,8.104349622,8.252475368,8.448241622,8.30716011,8.440222257,8.21928827,8.263020169,8.42372108,8.368009674,8.498316255,8.50668173,8.411432268,8.308324524,8.175244172,7.958818373,7.38174341,7.335556098,7.289368786,7.243181474,7.196994162,7.15080685,7.104619538,7.058432226,7.012244914,6.966057602,6.91987029,6.873682978,6.827495666,6.781308354,6.735121042,6.68893373,6.642746418,6.596559106,6.550371794,6.504184482,6.45799717,6.411809858,6.365622546,6.319435234,6.273247922,6.22706061,6.180873298,6.134685986,6.088498674,6.042311362,5.99612405,5.949936738,5.903749426,5.857562114,5.811374802,5.76518749,5.719000178,5.672812866,5.626625554,5.580438242,5.53425093,5.488063618,5.441876306,5.395688994,5.349501682,5.30331437,5.257127058,5.210939746,5.164752434,5.118565122,5.07237781,5.026190498,4.980003186,4.933815874,4.887628562,4.84144125,4.795253938,4.749066626,4.702879314,4.656692002,4.61050469,4.564317378,4.518130066,4.471942754,4.425755442,4.37956813,4.333380818,4.287193506,4.241006194,4.194818882,4.14863157,4.102444258,4.056256946,4.010069634,3.963882322,3.91769501,3.871507698,3.825320386,3.779133074,3.732945762,3.68675845,3.640571138,3.594383826,3.548196514,3.502009202,3.45582189,3.409634578,3.363447266,3.317259954,3.271072642,3.22488533,3.178698018,3.132510706,3.086323394,3.040136082,2.99394877,2.947761458,2.901574146,2.855386834,2.809199522,2.76301221,2.716824898,2.670637586,2.624450274,2.578262962,2.53207565
0.382057737,40.489673,9.145,0.1,0,9.078322657,8.553223799,8.014758793,7.96488365,8.005685372,7.700091658,7.663932921,7.519665523,7.578907812,7.670664306,7.63616117,7.84067702,7.855681519,7.831724865,7.989932745,7.971592763,7.933163446,7.278518198,7.660575935,8.042633672,8.424691409,8.806749146,9.188806883,9.57086462,9.952922357,10.33498009,10.71703783,11.09909557,11.48115331,11.86321104,12.24526878,12.62732652,13.00938425,13.39144199,13.77349973,14.15555746,14.5376152,14.91967294,15.30173068,15.68378841,16.06584615,16.44790389,16.82996162,17.21201936,17.5940771,17.97613483,18.35819257,18.74025031,19.12230805,19.50436578,19.88642352,20.26848126,20.65053899,21.03259673,21.41465447,21.7967122,22.17876994,22.56082768,22.94288542,23.32494315,23.70700089,24.08905863,24.47111636,24.8531741,25.23523184,25.61728957,25.99934731,26.38140505,26.76346279,27.14552052,27.52757826,27.909636,28.29169373,28.67375147,29.05580921,29.43786694,29.81992468,30.20198242,30.58404016,30.96609789,31.34815563,31.73021337,32.1122711,32.49432884,32.87638658,33.25844431,33.64050205,34.02255979,34.40461753,34.78667526,35.168733,35.55079074,35.93284847,36.31490621,36.69696395,37.07902168,37.46107942,37.84313716,38.2251949,38.60725263,38.98931037,39.37136811,39.75342584,40.13548358,40.51754132,40.89959905,41.28165679,41.66371453,42.04577226,42.42783,42.80988774,43.19194548,43.57400321,43.95606095,44.33811869,44.72017642,45.10223416,45.4842919,45.86634963,46.24840737,46.63046511,47.01252285,47.39458058
0.265637497,40.489673,9.145,0.1,0,6.837038324,6.174855615,5.44670424,5.321204706,5.140169932,4.752010167,4.693543106,4.571673157,4.64690891,4.67459965,4.725646597,4.955261778,5.016782468,5.035484031,5.292134344,5.514136772,5.537528557,4.977154791,5.242792288,5.508429785,5.774067282,6.039704779,6.305342276,6.570979773,6.83661727,7.102254767,7.367892264,7.633529761,7.899167258,8.164804755,8.430442252,8.696079749,8.961717246,9.227354743,9.49299224,9.758629737,10.02426723,10.28990473,10.55554223,10.82117973,11.08681722,11.35245472,11.61809222,11.88372971,12.14936721,12.41500471,12.6806422,12.9462797,13.2119172,13.4775547,13.74319219,14.00882969,14.27446719,14.54010468,14.80574218,15.07137968,15.33701717,15.60265467,15.86829217,16.13392967,16.39956716,16.66520466,16.93084216,17.19647965,17.46211715,17.72775465,17.99339214,18.25902964,18.52466714,18.79030464,19.05594213,19.32157963,19.58721713,19.85285462,20.11849212,20.38412962,20.64976711,20.91540461,21.18104211,21.44667961,21.7123171,21.9779546,22.2435921,22.50922959,22.77486709,23.04050459,23.30614208,23.57177958,23.83741708,24.10305458,24.36869207,24.63432957,24.89996707,25.16560456,25.43124206,25.69687956,25.96251705,26.22815455,26.49379205,26.75942955,27.02506704,27.29070454,27.55634204,27.82197953,28.08761703,28.35325453,28.61889202,28.88452952,29.15016702,29.41580452,29.68144201,29.94707951,30.21271701,30.4783545,30.743992,31.0096295,31.27526699,31.54090449,31.80654199,32.07217949,32.33781698,32.60345448,32.86909198
-0.062807535,40.489673,9.145,8.607577753,8.703235559,8.43810542,8.246932698,8.13060405,8.259801296,8.496221434,8.264243592,8.259524628,7.996533501,8.021007717,8.174155097,8.089453471,8.243095386,8.230901684,8.154486906,8.147203428,8.01937382,7.822184474,7.208959294,7.146151759,7.083344224,7.020536689,6.957729154,6.894921619,6.832114084,6.769306549,6.706499014,6.643691479,6.580883944,6.518076409,6.455268874,6.392461339,6.329653804,6.266846269,6.204038734,6.141231199,6.078423664,6.015616129,5.952808594,5.890001059,5.827193524,5.764385989,5.701578454,5.638770919,5.575963384,5.513155849,5.450348314,5.387540779,5.324733244,5.261925709,5.199118174,5.136310639,5.073503104,5.010695569,4.947888034,4.885080499,4.822272964,4.759465429,4.696657894,4.633850359,4.571042824,4.508235289,4.445427754,4.382620219,4.319812684,4.257005149,4.194197614,4.131390079,4.068582544,4.005775009,3.942967474,3.880159939,3.817352404,3.754544869,3.691737334,3.628929799,3.566122264,3.503314729,3.440507194,3.377699659,3.314892124,3.252084589,3.189277054,3.126469519,3.063661984,3.000854449,2.938046914,2.875239379,2.812431844,2.749624309,2.686816774,2.624009239,2.561201704,2.498394169,2.435586634,2.372779099,2.309971564,2.247164029,2.184356494,2.121548959,2.058741424,1.995933889,1.933126354,1.870318819,1.807511284,1.744703749,1.681896214,1.619088679,1.556281144,1.493473609,1.430666074,1.367858539,1.305051004,1.242243469,1.179435934,1.116628399,1.053820864,0.991013329,0.928205794,0.865398259,0.802590724,0.739783189,0.676975654,0.614168119
0.068464423,40.489673,9.145,12.97890945,12.50745326,14.09173465,15.55042626,13.97453429,16.38130116,14.48222797,14.20133745,14.65172031,14.57574037,15.30184337,16.80432799,15.97319428,16.09265546,16.31214382,15.59092296,15.50983527,15.61401703,14.49027237,13.45552419,13.52398861,13.59245304,13.66091746,13.72938188,13.79784631,13.86631073,13.93477515,14.00323957,14.071704,14.14016842,14.20863284,14.27709727,14.34556169,14.41402611,14.48249054,14.55095496,14.61941938,14.6878838,14.75634823,14.82481265,14.89327707,14.9617415,15.03020592,15.09867034,15.16713477,15.23559919,15.30406361,15.37252803,15.44099246,15.50945688,15.5779213,15.64638573,15.71485015,15.78331457,15.851779,15.92024342,15.98870784,16.05717226,16.12563669,16.19410111,16.26256553,16.33102996,16.39949438,16.4679588,16.53642323,16.60488765,16.67335207,16.74181649,16.81028092,16.87874534,16.94720976,17.01567419,17.08413861,17.15260303,17.22106746,17.28953188,17.3579963,17.42646072,17.49492515,17.56338957,17.63185399,17.70031842,17.76878284,17.83724726,17.90571169,17.97417611,18.04264053,18.11110495,18.17956938,18.2480338,18.31649822,18.38496265,18.45342707,18.52189149,18.59035592,18.65882034,18.72728476,18.79574918,18.86421361,18.93267803,19.00114245,19.06960688,19.1380713,19.20653572,19.27500015,19.34346457,19.41192899,19.48039341,19.54885784,19.61732226,19.68578668,19.75425111,19.82271553,19.89117995,19.95964438,20.0281088,20.09657322,20.16503764,20.23350207,20.30196649,20.37043091,20.43889534,20.50735976,20.57582418,20.64428861
0.018859444,179.414413,-16.578193,1.122747786,0.917736317,0.970522879,1.0103494,1.068015474,1.120543537,1.14031915,0.929351732,0.87940286,0.995310197,1.066241851,1.368317172,1.024305441,1.054478332,1.383528593,1.658541686,1.642944956,1.439774381,1.277592845,0.993663187,1.012522631,1.031382075,1.050241519,1.069100963,1.087960407,1.106819851,1.125679295,1.144538739,1.163398183,1.182257627,1.201117071,1.219976515,1.238835959,1.257695403,1.276554847,1.295414291,1.314273735,1.333133179,1.351992623,1.370852067,1.389711511,1.408570955,1.427430399,1.446289843,1.465149287,1.484008731,1.502868175,1.521727619,1.540587063,1.559446507,1.578305951,1.597165395,1.616024839,1.634884283,1.653743727,1.672603171,1.691462615,1.710322059,1.729181503,1.748040947,1.766900391,1.785759835,1.804619279,1.823478723,1.842338167,1.861197611,1.880057055,1.898916499,1.917775943,1.936635387,1.955494831,1.974354275,1.993213719,2.012073163,2.030932607,2.049792051,2.068651495,2.087510939,2.106370383,2.125229827,2.144089271,2.162948715,2.181808159,2.200667603,2.219527047,2.238386491,2.257245935,2.276105379,2.294964823,2.313824267,2.332683711,2.351543155,2.370402599,2.389262043,2.408121487,2.426980931,2.445840375,2.464699819,2.483559263,2.502418707,2.521278151,2.540137595,2.558997039,2.577856483,2.596715927,2.615575371,2.634434815,2.653294259,2.672153703,2.691013147,2.709872591,2.728732035,2.747591479,2.766450923,2.785310367,2.804169811,2.823029255,2.841888699,2.860748143,2.879607587,2.898467031,2.917326475,2.936185919,2.955045363,2.973904807
0.057683564,25.748151,61.92411,10.37716896,10.71998528,9.491886738,9.980945227,11.30007804,10.34239896,11.95863616,11.67199336,11.05828449,10.7295164,10.07321632,10.87587548,11.74433248,13.21467044,12.83267498,10.41643805,12.56994213,12.0977885,10.65096203,9.958628519,10.01631208,10.07399565,10.13167921,10.18936278,10.24704634,10.3047299,10.36241347,10.42009703,10.4777806,10.53546416,10.59314772,10.65083129,10.70851485,10.76619842,10.82388198,10.88156554,10.93924911,10.99693267,11.05461624,11.1122998,11.16998336,11.22766693,11.28535049,11.34303406,11.40071762,11.45840118,11.51608475,11.57376831,11.63145188,11.68913544,11.746819,11.80450257,11.86218613,11.9198697,11.97755326,12.03523682,12.09292039,12.15060395,12.20828752,12.26597108,12.32365464,12.38133821,12.43902177,12.49670534,12.5543889,12.61207246,12.66975603,12.72743959,12.78512316,12.84280672,12.90049028,12.95817385,13.01585741,13.07354098,13.13122454,13.1889081,13.24659167,13.30427523,13.3619588,13.41964236,13.47732592,13.53500949,13.59269305,13.65037662,13.70806018,13.76574374,13.82342731,13.88111087,13.93879444,13.996478,14.05416156,14.11184513,14.16952869,14.22721226,14.28489582,14.34257938,14.40026295,14.45794651,14.51563008,14.57331364,14.6309972,14.68868077,14.74636433,14.8040479,14.86173146,14.91941502,14.97709859,15.03478215,15.09246572,15.15014928,15.20783284,15.26551641,15.32319997,15.38088354,15.4385671,15.49625066,15.55393423,15.61161779,15.66930136,15.72698492,15.78466848,15.84235205,15.90003561,15.95771917,16.01540274
0.006140494,25.748151,61.92411,0.736486871,0.742909064,0.771473717,0.757662587,0.805728502,0.790849459,0.764296445,0.767072955,0.791702357,0.788828611,0.791937939,0.804214834,0.768509785,0.814516516,0.884932517,0.878376088,0.83728041,0.743066098,0.849173009,0.87721282,0.883353314,0.889493808,0.895634302,0.901774796,0.90791529,0.914055784,0.920196278,0.926336772,0.932477266,0.93861776,0.944758254,0.950898748,0.957039242,0.963179736,0.96932023,0.975460724,0.981601218,0.987741712,0.993882206,1.0000227,1.006163194,1.012303688,1.018444182,1.024584676,1.03072517,1.036865664,1.043006158,1.049146652,1.055287146,1.06142764,1.067568134,1.073708628,1.079849122,1.085989616,1.09213011,1.098270604,1.104411098,1.110551592,1.116692086,1.12283258,1.128973074,1.135113568,1.141254062,1.147394556,1.15353505,1.159675544,1.165816038,1.171956532,1.178097026,1.18423752,1.190378014,1.196518508,1.202659002,1.208799496,1.21493999,1.221080484,1.227220978,1.233361472,1.239501966,1.24564246,1.251782954,1.257923448,1.264063942,1.270204436,1.27634493,1.282485424,1.288625918,1.294766412,1.300906906,1.3070474,1.313187894,1.319328388,1.325468882,1.331609376,1.33774987,1.343890364,1.350030858,1.356171352,1.362311846,1.36845234,1.374592834,1.380733328,1.386873822,1.393014316,1.39915481,1.405295304,1.411435798,1.417576292,1.423716786,1.42985728,1.435997774,1.442138268,1.448278762,1.454419256,1.46055975,1.466700244,1.472840738,1.478981232,1.485121726,1.49126222,1.497402714,1.503543208,1.509683702,1.515824196,1.52196469
-0.063776694,2.213749,46.227638,6.831599446,7.303431121,6.746684917,6.583282115,6.227604644,6.60538664,6.83033141,6.328599582,6.797258072,6.137805343,6.001530445,6.288363017,6.162136804,6.227112679,6.221524691,6.206003013,6.013737108,5.872005393,5.787745414,5.516347214,5.45257052,5.388793826,5.325017132,5.261240438,5.197463744,5.13368705,5.069910356,5.006133662,4.942356968,4.878580274,4.81480358,4.751026886,4.687250192,4.623473498,4.559696804,4.49592011,4.432143416,4.368366722,4.304590028,4.240813334,4.17703664,4.113259946,4.049483252,3.985706558,3.921929864,3.85815317,3.794376476,3.730599782,3.666823088,3.603046394,3.5392697,3.475493006,3.411716312,3.347939618,3.284162924,3.22038623,3.156609536,3.092832842,3.029056148,2.965279454,2.90150276,2.837726066,2.773949372,2.710172678,2.646395984,2.58261929,2.518842596,2.455065902,2.391289208,2.327512514,2.26373582,2.199959126,2.136182432,2.072405738,2.008629044,1.94485235,1.881075656,1.817298962,1.753522268,1.689745574,1.62596888,1.562192186,1.498415492,1.434638798,1.370862104,1.30708541,1.243308716,1.179532022,1.115755328,1.051978634,0.98820194,0.924425246,0.860648552,0.796871858,0.733095164,0.66931847,0.605541776,0.541765082,0.477988388,0.414211694,0.350435,0.286658306,0.222881612,0.159104918,0.095328224,0.03155153,-0.032225164,-0.096001858,-0.159778552,-0.223555246,-0.28733194,-0.351108634,-0.414885328,-0.478662022,-0.542438716,-0.60621541,-0.669992104,-0.733768798,-0.797545492,-0.861322186,-0.92509888,-0.988875574,-1.052652268,-1.116428962,-1.180205656
0.005861532,-149.406843,-17.679742,3.179533196,3.158390258,3.144127949,2.956846445,2.54768319,2.658234201,2.642195894,2.671569811,2.601164725,2.502846031,2.65828792,3.05487077,3.008043847,3.216459587,3.130939474,3.337769338,3.300898999,3.239386851,3.306029055,3.288268805,3.294130337,3.299991869,3.305853401,3.311714933,3.317576465,3.323437997,3.329299529,3.335161061,3.341022593,3.346884125,3.352745657,3.358607189,3.364468721,3.370330253,3.376191785,3.382053317,3.387914849,3.393776381,3.399637913,3.405499445,3.411360977,3.417222509,3.423084041,3.428945573,3.434807105,3.440668637,3.446530169,3.452391701,3.458253233,3.464114765,3.469976297,3.475837829,3.481699361,3.487560893,3.493422425,3.499283957,3.505145489,3.511007021,3.516868553,3.522730085,3.528591617,3.534453149,3.540314681,3.546176213,3.552037745,3.557899277,3.563760809,3.569622341,3.575483873,3.581345405,3.587206937,3.593068469,3.598930001,3.604791533,3.610653065,3.616514597,3.622376129,3.628237661,3.634099193,3.639960725,3.645822257,3.651683789,3.657545321,3.663406853,3.669268385,3.675129917,3.680991449,3.686852981,3.692714513,3.698576045,3.704437577,3.710299109,3.716160641,3.722022173,3.727883705,3.733745237,3.739606769,3.745468301,3.751329833,3.757191365,3.763052897,3.768914429,3.774775961,3.780637493,3.786499025,3.792360557,3.798222089,3.804083621,3.809945153,3.815806685,3.821668217,3.827529749,3.833391281,3.839252813,3.845114345,3.850975877,3.856837409,3.862698941,3.868560473,3.874422005,3.880283537,3.886145069,3.892006601,3.897868133,3.903729665
-0.173133101,11.609444,-0.803689,5.116818052,1.51952878,2.133037585,3.200171809,3.183631404,3.570352724,3.188413797,3.117594152,1.398868434,1.201974381,0.858756274,1.41971116,1.383700376,1.014415346,1.312048993,1.512559579,1.398898158,1.611324676,1.05595063,0.053104522,-0.120028579,-0.29316168,-0.466294781,-0.639427882,-0.812560983,-0.985694084,-1.158827185,-1.331960286,-1.505093387,-1.678226488,-1.851359589,-2.02449269,-2.197625791,-2.370758892,-2.543891993,-2.717025094,-2.890158195,-3.063291296,-3.236424397,-3.409557498,-3.582690599,-3.7558237,-3.928956801,-4.102089902,-4.275223003,-4.448356104,-4.621489205,-4.794622306,-4.967755407,-5.140888508,-5.314021609,-5.48715471,-5.660287811,-5.833420912,-6.006554013,-6.179687114,-6.352820215,-6.525953316,-6.699086417,-6.872219518,-7.045352619,-7.21848572,-7.391618821,-7.564751922,-7.737885023,-7.911018124,-8.084151225,-8.257284326,-8.430417427,-8.603550528,-8.776683629,-8.94981673,-9.122949831,-9.296082932,-9.469216033,-9.642349134,-9.815482235,-9.988615336,-10.16174844,-10.33488154,-10.50801464,-10.68114774,-10.85428084,-11.02741394,-11.20054704,-11.37368014,-11.54681325,-11.71994635,-11.89307945,-12.06621255,-12.23934565,-12.41247875,-12.58561185,-12.75874495,-12.93187805,-13.10501115,-13.27814426,-13.45127736,-13.62441046,-13.79754356,-13.97067666,-14.14380976,-14.31694286,-14.49007596,-14.66320906,-14.83634216,-15.00947527,-15.18260837,-15.35574147,-15.52887457,-15.70200767,-15.87514077,-16.04827387,-16.22140697,-16.39454007,-16.56767317,-16.74080628,-16.91393938,-17.08707248,-17.26020558,-17.43333868,-17.60647178,-17.77960488,-17.95273798,-18.12587108
0.003673991,-15.310139,13.443182,0.207986161,0.208554376,0.202128072,0.207310348,0.201642903,0.203006157,0.197414981,0.191974878,0.202444467,0.215137666,0.223804444,0.222910718,0.241348408,0.233853003,0.231832831,0.224632783,0.227591269,0.258947591,0.260271334,0.267987732,0.271661723,0.275335714,0.279009705,0.282683696,0.286357687,0.290031678,0.293705669,0.29737966,0.301053651,0.304727642,0.308401633,0.312075624,0.315749615,0.319423606,0.323097597,0.326771588,0.330445579,0.33411957,0.337793561,0.341467552,0.345141543,0.348815534,0.352489525,0.356163516,0.359837507,0.363511498,0.367185489,0.37085948,0.374533471,0.378207462,0.381881453,0.385555444,0.389229435,0.392903426,0.396577417,0.400251408,0.403925399,0.40759939,0.411273381,0.414947372,0.418621363,0.422295354,0.425969345,0.429643336,0.433317327,0.436991318,0.440665309,0.4443393,0.448013291,0.451687282,0.455361273,0.459035264,0.462709255,0.466383246,0.470057237,0.473731228,0.477405219,0.48107921,0.484753201,0.488427192,0.492101183,0.495775174,0.499449165,0.503123156,0.506797147,0.510471138,0.514145129,0.51781912,0.521493111,0.525167102,0.528841093,0.532515084,0.536189075,0.539863066,0.543537057,0.547211048,0.550885039,0.55455903,0.558233021,0.561907012,0.565581003,0.569254994,0.572928985,0.576602976,0.580276967,0.583950958,0.587624949,0.59129894,0.594972931,0.598646922,0.602320913,0.605994904,0.609668895,0.613342886,0.617016877,0.620690868,0.624364859,0.62803885,0.631712841,0.635386832,0.639060823,0.642734814,0.646408805,0.650082796,0.653756787
